date,name,type,seater,m_year,price,label
2023-08-04,디올뉴스포티지,경유,5인승,2021~22년형,100700,완전자차포함
2023-08-04,쏘나타 DN8,LPG,5인승,2019~20년형,100940,완전자차포함
2023-08-04,2021 쏘나타 DN8,LPG,5인승,2021~22년형,100940,완전자차포함
2023-08-04,2020 K5 DL3,LPG,5인승,2020~21년형,100940,완전자차포함
2023-08-04,올뉴카니발 11인승,경유,11인승,2015~18년형,101400,완전자차포함
2023-08-04,K8 (3.5LPG),LPG,5인승,2021~23년형,102000,완전자차포함
2023-08-04,2018 더뉴카니발 9인승,경유,9인승,2018~19년형,102600,완전자차포함
2023-08-04,2019 더뉴카니발 11인승,경유,11인승,2019~20년형,102600,완전자차포함
2023-08-04,디올뉴스포티지 (휘발유),휘발유,5인승,2022년형,103350,완전자차포함
2023-08-04,니로 (하이브리드),하이브리드,5인승,2022년형,103350,완전자차포함
2023-08-04,아이오닉6,전기,5인승,2022~23년형,103700,완전자차포함
2023-08-04,캐스퍼,휘발유,4인승,2022년형,104160,완전자차포함
2023-08-04,EV6 (전기차),전기,5인승,2022년형,105600,완전자차포함
2023-08-04,쏘나타 DN8 (휘발유),휘발유,5인승,2019~20년형,105840,완전자차포함
2023-08-04,쏘나타 DN8 (휘/만26세),휘발유,5인승,2019년형,105840,완전자차포함
2023-08-04,싼타페TM 7인승,경유,7인승,2018~19년형,106400,완전자차포함
2023-08-04,쏘나타 디 엣지,LPG,5인승,2023년형,107800,완전자차포함
2023-08-04,쏘울 부스터,휘발유,5인승,2019~20년형,109150,완전자차포함
2023-08-04,싼타페TM 7인승(휘발유),휘발유,7인승,2018~19년형,109200,완전자차포함
2023-08-04,올뉴쏘렌토 7인승,경유,7인승,2017~19년형,109650,완전자차포함
2023-08-04,4세대쏘렌토 7인승,경유,7인승,2020~21년형,110200,완전자차포함
2023-08-04,아반떼 (하이브리드),하이브리드,5인승,2022년형,110250,완전자차포함
2023-08-04,더뉴그랜저 (휘발유/LPG),휘발유/LPG,5인승,2020~22년형,112000,완전자차포함
2023-08-04,2020 QM6 LPE,LPG,5인승,2020년형,112200,완전자차포함
2023-08-04,올뉴쏘렌토 5인승,경유,5인승,2016~17년형,112200,완전자차포함
2023-08-04,2023 투싼 (하이브리드),하이브리드,5인승,2023년형,112750,완전자차포함
2023-08-04,K5 DL3 (하이브리드),하이브리드,5인승,2023년형,112800,완전자차포함
2023-08-04,스포티지 (하이브리드),하이브리드,5인승,2022~23년형,116600,완전자차포함
2023-08-04,디올뉴스포티지 (LPG),LPG,5인승,2022~23년형,116600,완전자차포함
2023-08-04,올뉴카니발리무진 7인승,경유,7인승,2017~18년형,117000,완전자차포함
2023-08-04,더뉴카니발리무진 7인승,경유,7인승,2018~19년형,117800,완전자차포함
2023-08-04,2023 쏘나타 DN8 (휘),휘발유,5인승,2023년형,118800,완전자차포함
2023-08-04,4세대카니발 9인승,경유,9인승,2020~22년형,118900,완전자차포함
2023-08-04,4세대카니발 9인승(휘발유),휘발유,9인승,2022~23년형,118900,완전자차포함
2023-08-04,2023 쏘렌토 5인승,경유,5인승,2023년형,120900,완전자차포함
2023-08-04,2023 쏘렌토 7인승(휘),휘발유,7인승,2023년형,120900,완전자차포함
2023-08-04,4세대 투싼 (하이브리드),하이브리드,5인승,2021년형,121000,완전자차포함
2023-08-04,팰리세이드2.2 (8인승),경유,8인승,2019~20년형,122850,완전자차포함
2023-08-04,더뉴싼타페 7인승,경유,7인승,2020년형,124700,완전자차포함
2023-08-04,2023 4세대카니발 9인승,경유,9인승,2023년형,124800,완전자차포함
2023-08-04,2023 4세대카니발 11인승,경유,11인승,2023년형,124800,완전자차포함
2023-08-04,디올뉴그랜저,휘발유,5인승,2023년형,128000,완전자차포함
2023-08-04,K8 (휘발유),휘발유,5인승,2021~22년형,130200,완전자차포함
2023-08-04,4세대카니발 7인승,경유,7인승,2021~22년형,132600,완전자차포함
2023-08-04,디올뉴그랜저 (LPG),LPG,5인승,2023년형,134400,완전자차포함
2023-08-04,제네시스 GV70,경유,5인승,2021년형,134750,완전자차포함
2023-08-04,쉐보레 트래버스 (7인승),휘발유,7인승,2019년형,135450,완전자차포함
2023-08-04,더뉴모하비 7인승,경유,7인승,2017~18년형,138600,완전자차포함
2023-08-04,팰리세이드3.8 (8인승),휘발유,8인승,2019~20년형,138600,완전자차포함
2023-08-04,2023 4세대카니발 7인승,경유,7인승,2023년형,140400,완전자차포함
2023-08-04,더뉴카니발 하이리무진,경유,7인승,2018~19년형,140600,완전자차포함
2023-08-04,더뉴팰리세이드 (휘),휘발유,8인승,2023년형,142350,완전자차포함
2023-08-04,더뉴팰리세이드,경유,8인승,2023년형,142350,완전자차포함
2023-08-04,4세대카니발 11인승,경유,11인승,2020~21년형,153700,완전자차포함
2023-08-04,올뉴제네시스 G80,휘발유,5인승,2020~21년형,159900,완전자차포함
2023-08-04,제네시스 G80,휘발유,5인승,2017~19년형,162800,완전자차포함
2023-08-04,더 K9,휘발유,5인승,2018~20년형,163800,완전자차포함
2023-08-04,제네시스 GV70 (휘),휘발유,5인승,2021년형,165550,완전자차포함
2023-08-04,4세대쏘렌토 7인승 (휘),휘발유,7인승,2021년형,168200,완전자차포함
2023-08-04,모하비더마스터 (5인승),경유,5인승,2021년형,171600,완전자차포함
2023-08-04,2023 제네시스 GV80(휘),휘발유,7인승,2023년형,202800,완전자차포함
2023-08-04,제네시스 GV80 (7인승),경유,7인승,2020~21년형,219300,완전자차포함
2023-08-04,더뉴K5 (만26세),LPG,5인승,2018~19년형,54250,자차미포함
2023-08-04,올뉴모닝,휘발유,5인승,2017~20년형,56840,자차미포함
2023-08-04,2020 올뉴K3 (만26세),휘발유,5인승,2020~21년형,57400,자차미포함
2023-08-04,2022 올뉴K3 (만26세),휘발유,5인승,2022년형,60800,자차미포함
2023-08-04,3세대 K5 (만26세),LPG,5인승,2020~21년형,61050,자차미포함
2023-08-04,2022 K5 (만26세),LPG,5인승,2022~23년형,61050,자차미포함
2023-08-04,3세대 K5 (휘발유),휘발유,5인승,2020~21년형,61050,자차미포함
2023-08-04,쏘나타 DN8 (만26세),LPG,5인승,2019~21년형,61250,자차미포함
2023-08-04,모닝 어반 (만26세),휘발유,5인승,2021~22년형,63800,자차미포함
2023-08-04,2022 K5 (휘발유),휘발유,5인승,2022년형,64600,자차미포함
2023-08-04,2020 쏘나타 (휘발유/만26세),휘발유,5인승,2020~21년형,64750,자차미포함
2023-08-04,2021 쏘나타 DN8 (휘발유),휘발유,5인승,2021~22년형,64750,자차미포함
2023-08-04,올뉴아반떼 (만26세),휘발유,5인승,2020~21년형,65600,자차미포함
2023-08-04,올뉴아반떼 LPG,LPG,5인승,2021년형,65600,자차미포함
2023-08-04,2023 더뉴아반떼,휘발유,5인승,2023년형,65600,자차미포함
2023-08-04,2021 더뉴레이 (만26세),휘발유,5인승,2021~22년형,66000,자차미포함
2023-08-04,티볼리아머,휘발유,5인승,2018년형,66000,자차미포함
2023-08-04,볼트EV (전기차),전기,5인승,2017~18년형,66600,자차미포함
2023-08-04,올뉴K5 (휘발유/만26세),휘발유,5인승,2016년형,67200,자차미포함
2023-08-04,뉴K3 (만26세),휘발유,5인승,2016~18년형,69020,자차미포함
2023-08-04,2021 티볼리에어,휘발유,5인승,2020~21년형,70000,자차미포함
2023-08-04,스토닉 (휘발유),휘발유,5인승,2018년형,70950,자차미포함
2023-08-04,2020 트레일블레이저,휘발유,5인승,2020~21년형,72000,자차미포함
2023-08-04,올뉴K5 (만26세),LPG,5인승,2016~17년형,72500,자차미포함
2023-08-04,쏘나타뉴라이즈 (만26세),LPG,5인승,2017~18년형,72850,자차미포함
2023-08-04,베리뉴 티볼리 (휘발유),휘발유,5인승,2020년형,73500,자차미포함
2023-08-04,올뉴K3 (만26세),휘발유,5인승,2018~19년형,74100,자차미포함
2023-08-04,2019 스포티지 더볼드,경유,5인승,2019년형,74100,자차미포함
2023-08-04,2019 올뉴투싼,경유,5인승,2019년형,74100,자차미포함
2023-08-04,아이오닉EV (전기차),전기,5인승,2017~18년형,74200,자차미포함
2023-08-04,SM6 (휘발유),휘발유,5인승,2017~20년형,74250,자차미포함
2023-08-04,그랜저IG,휘발유,5인승,2017~19년형,74800,자차미포함
2023-08-04,그랜저IG (LPG),LPG,5인승,2017~19년형,74800,자차미포함
2023-08-04,2023 디 올뉴코나,휘발유,5인승,2023년형,75600,자차미포함
2023-08-04,올뉴스포티지,경유,5인승,2016~18년형,75600,자차미포함
2023-08-04,쏘나타 디 엣지 (휘발유),휘발유,5인승,2023년형,76000,자차미포함
2023-08-04,2021 코나,휘발유,5인승,2021년형,76500,자차미포함
2023-08-04,2020 올뉴K3,휘발유,5인승,2020~21년형,77000,자차미포함
2023-08-04,올뉴K7 (LPG),LPG,5인승,2016년형,77000,자차미포함
2023-08-04,올뉴K7,휘발유,5인승,2016~17년형,77000,자차미포함
2023-08-04,쏘울 부스터 (만26세),휘발유,5인승,2019~21년형,77500,자차미포함
2023-08-04,쏘나타뉴라이즈 (휘발유/만26세),휘발유,5인승,2017~18년형,77550,자차미포함
2023-08-04,베뉴,휘발유,5인승,2019~22년형,77550,자차미포함
2023-08-04,2023 더뉴레이,휘발유,5인승,2023년형,78000,자차미포함
2023-08-04,2021 쏘나타 DN8,LPG,5인승,2021~22년형,78750,자차미포함
2023-08-04,2023 베뉴,휘발유,5인승,2023년형,78750,자차미포함
2023-08-04,더뉴K5 (휘발유/만26세),휘발유,5인승,2018~19년형,79200,자차미포함
2023-08-04,2021 올뉴아반떼,휘발유,5인승,2021~22년형,80000,자차미포함
2023-08-04,2020 코란도(휘발유),휘발유,5인승,2020년형,80000,자차미포함
2023-08-04,K7 프리미어,휘발유,5인승,2019~21년형,81600,자차미포함
2023-08-04,K7 프리미어 (LPG),LPG,5인승,2019~20년형,81600,자차미포함
2023-08-04,쏘나타 DN8 (휘발유/만26세),휘발유,5인승,2019년형,83250,자차미포함
2023-08-04,2022 XM3,휘발유,5인승,2022년형,83250,자차미포함
2023-08-04,셀토스,휘발유,5인승,2019~20년형,83250,자차미포함
2023-08-04,QM6,경유,5인승,2017~19년형,83600,자차미포함
2023-08-04,2023 더뉴모닝,휘발유,5인승,2023년형,84500,자차미포함
2023-08-04,쏘울 부스터,휘발유,5인승,2019~20년형,85250,자차미포함
2023-08-04,2020 코나 일렉트릭,전기,5인승,2020년형,85500,자차미포함
2023-08-04,2021 아이오닉5,전기,5인승,2021~22년형,85800,자차미포함
2023-08-04,올뉴쏘렌토 7인승,경유,7인승,2017~19년형,85800,자차미포함
2023-08-04,올뉴카니발 9인승,경유,9인승,2015~18년형,86400,자차미포함
2023-08-04,올뉴카니발 11인승,경유,11인승,2015~18년형,86400,자차미포함
2023-08-04,더뉴스타렉스 12인승,경유,12인승,2018~20년형,86400,자차미포함
2023-08-04,캐스퍼,휘발유,4인승,2022년형,87000,자차미포함
2023-08-04,토레스,휘발유,5인승,2022~23년형,89700,자차미포함
2023-08-04,디올뉴스포티지,경유,5인승,2021~22년형,89700,자차미포함
2023-08-04,2019 더뉴카니발 11인승,경유,11인승,2019~20년형,90000,자차미포함
2023-08-04,2020 더뉴그랜저 (LPG),LPG,5인승,2020~22년형,91200,자차미포함
2023-08-04,2020 더뉴그랜저,휘발유,5인승,2019~21년형,91200,자차미포함
2023-08-04,아이오닉6,전기,5인승,2022~23년형,92400,자차미포함
2023-08-04,2021 4세대 투싼,경유,5인승,2020~21년형,92400,자차미포함
2023-08-04,2021 4세대 투싼 (휘발유),휘발유,5인승,2021년형,92400,자차미포함
2023-08-04,2023 쏘나타 DN8 (휘),휘발유,5인승,2023년형,95000,자차미포함
2023-08-04,2022 디올뉴스포티지 (휘발유),휘발유,5인승,2022년형,96000,자차미포함
2023-08-04,2022 니로 (하이브리드),하이브리드,5인승,2022년형,96000,자차미포함
2023-08-04,K8 (3.5LPG),LPG,5인승,2021~23년형,96200,자차미포함
2023-08-04,쏘나타 DN8,LPG,5인승,2019~20년형,96250,자차미포함
2023-08-04,스타리아 9인승,경유,9인승,2021년형,97200,자차미포함
2023-08-04,아반떼 (하이브리드),하이브리드,5인승,2022년형,97500,자차미포함
2023-08-04,2020 4세대쏘렌토 7인승,경유,7인승,2020~21년형,97500,자차미포함
2023-08-04,쏘나타 디 엣지,LPG,5인승,2023년형,98000,자차미포함
2023-08-04,미니쿠퍼컨버터블,휘발유,4인승,2016~19년형,98800,자차미포함
2023-08-04,올뉴쏘렌토 5인승,경유,5인승,2016~17년형,99000,자차미포함
2023-08-04,EV6 (전기차),전기,5인승,2022년형,100300,자차미포함
2023-08-04,2023 4세대 투싼 (하이브리드),하이브리드,5인승,2023년형,100800,자차미포함
2023-08-04,싼타페TM 7인승,경유,7인승,2018~19년형,100800,자차미포함
2023-08-04,싼타페TM 7인승(휘발유),휘발유,7인승,2018~19년형,100800,자차미포함
2023-08-04,디올뉴그랜저,휘발유,5인승,2023년형,100800,자차미포함
2023-08-04,K8 (휘발유),휘발유,5인승,2021~22년형,102600,자차미포함
2023-08-04,2023 K5 DL3 (하이브리드),하이브리드,5인승,2023년형,105600,자차미포함
2023-08-04,2021 미니쿠퍼컨버터블,휘발유,4인승,2021~22년형,106400,자차미포함
2023-08-04,그랜드스타렉스 12인승,경유,12인승,2015~17년형,107250,자차미포함
2023-08-04,2021 4세대 투싼 (하이브리드),휘발유,5인승,2021년형,108000,자차미포함
2023-08-04,2022 스포티지 (하이브리드),하이브리드,5인승,2022~23년형,108000,자차미포함
2023-08-04,디올뉴스포티지 (LPG),LPG,5인승,2022~23년형,108000,자차미포함
2023-08-04,더뉴모하비 7인승,경유,7인승,2017~18년형,108000,자차미포함
2023-08-04,2023 4세대카니발 9인승,경유,9인승,2023년형,108000,자차미포함
2023-08-04,2023 4세대카니발 11인승,경유,11인승,2023년형,108000,자차미포함
2023-08-04,올뉴카니발리무진 7인승,경유,7인승,2017~18년형,112000,자차미포함
2023-08-04,2018 더뉴카니발리무진 7인승,경유,7인승,2018~19년형,113100,자차미포함
2023-08-04,2023 4세대쏘렌토 5인승,경유,5인승,2023년형,113400,자차미포함
2023-08-04,2023 4세대쏘렌토 7인승(휘),휘발유,7인승,2023년형,113400,자차미포함
2023-08-04,팰리세이드2.2 (8인승),경유,8인승,2019~20년형,113400,자차미포함
2023-08-04,2021 4세대카니발 7인승,경유,7인승,2021~22년형,115200,자차미포함
2023-08-04,2023 4세대카니발 7인승,경유,7인승,2023년형,122400,자차미포함
2023-08-04,2020 더뉴싼타페 7인승,경유,7인승,2020년형,125000,자차미포함
2023-08-04,더뉴카니발 하이리무진,경유,7인승,2018~19년형,126000,자차미포함
2023-08-04,2020 벤츠 C클래스 카브리올레,휘발유,4인승,2020~21년형,128800,자차미포함
2023-08-04,2021 아우디 A5 카브리올레,휘발유,4인승,2021년형,130000,자차미포함
2023-08-04,2021 포드 머스탱컨버터블,휘발유,4인승,2021년형,130200,자차미포함
2023-08-04,2019 포드 머스탱컨버터블,휘발유,4인승,2019~20년형,132000,자차미포함
2023-08-04,더뉴팰리세이드 (휘발유),휘발유,8인승,2023년형,134400,자차미포함
2023-08-04,2023 더뉴팰리세이드,경유,8인승,2023년형,134400,자차미포함
2023-08-04,쉐보레 트래버스 (7인승),휘발유,7인승,2019년형,135000,자차미포함
2023-08-04,2021 제네시스 GV70,경유,5인승,2021년형,136500,자차미포함
2023-08-04,4세대카니발 9인승,경유,9인승,2020~22년형,137700,자차미포함
2023-08-04,BMW 428i 컨버터블,휘발유,4인승,2016~17년형,138600,자차미포함
2023-08-04,2021 모하비더마스터 (5인승),경유,5인승,2021년형,140000,자차미포함
2023-08-04,2023 미니쿠퍼컨버터블 S,휘발유,4인승,2023년형,140000,자차미포함
2023-08-04,팰리세이드3.8 (8인승),휘발유,8인승,2019~20년형,140400,자차미포함
2023-08-04,2020 4세대카니발 11인승,경유,11인승,2020~21년형,140400,자차미포함
2023-08-04,2021 4세대쏘렌토 7인승 (휘),휘발유,7인승,2021년형,142500,자차미포함
2023-08-04,2020 BMW 430i 컨버터블,휘발유,4인승,2020년형,142600,자차미포함
2023-08-04,제네시스 G70,휘발유,5인승,2018~20년형,145200,자차미포함
2023-08-04,2020 올뉴제네시스 G80,휘발유,5인승,2020~21년형,147000,자차미포함
2023-08-04,제네시스 G80,휘발유,5인승,2017~19년형,148500,자차미포함
2023-08-04,BMW 430i 컨버터블,휘발유,4인승,2018~19년형,148500,자차미포함
2023-08-04,4세대카니발 9인승(휘발유),휘발유,9인승,2022~23년형,148500,자차미포함
2023-08-04,BMW Z4,휘발유,2인승,2020~21년형,150000,자차미포함
2023-08-04,벤츠 E220d 카브리올레,경유,4인승,2019~20년형,155000,자차미포함
2023-08-04,더 K9,휘발유,5인승,2018~20년형,157500,자차미포함
2023-08-04,2021 BMW 420i 컨버터블,휘발유,4인승,2021년형,165000,자차미포함
2023-08-04,2023 BMW 420i 컨버터블,휘발유,4인승,2023년형,165000,자차미포함
2023-08-04,2018 더뉴카니발 9인승,경유,9인승,2018~19년형,175000,자차미포함
2023-08-04,2020 제네시스 GV80 (7인승),경유,7인승,2020~21년형,183300,자차미포함
2023-08-04,2023 제네시스 GV80 (휘발유),휘발유,7인승,2023년형,196800,자차미포함
2023-08-04,쏠라티(AT) 15인승,경유,15인승,2017~20년형,201600,자차미포함
2023-08-04,2020 모하비더마스터 (7인승),경유,7인승,2020년형,350000,자차미포함
2023-08-04,포르쉐 718 박스터,휘발유,2인승,2022년형,484000,자차미포함
2023-08-04,2021 벤츠 G클래스 AMG,휘발유,5인승,2021년형,720000,자차미포함
2023-08-04,더뉴모닝 / 넥스트스파크,휘발유,5인승,2016~18년형,0,마감
